"Town","FIPS","Year","Measure Type","Variable","Value"
"Ellington","0901325360","2010-2014","Ratio to State Median","Margins of Error",0.08
"Ellington","0901325360","2011-2015","Number","Median Rent",1210
"Ellington","0901325360","2011-2015","Number","Margins of Error",118
"Ellington","0901325360","2011-2015","Ratio to State Median","Median Rent",1.13
"Ellington","0901325360","2011-2015","Ratio to State Median","Margins of Error",0.11
"Ellington","0901325360","2012-2016","Number","Median Rent",1161
"Ellington","0901325360","2012-2016","Number","Margins of Error",88
"Ellington","0901325360","2012-2016","Ratio to State Median","Median Rent",1.06
"Ellington","0901325360","2012-2016","Ratio to State Median","Margins of Error",0.08
"Enfield","0900325990","2006-2010","Number","Median Rent",984
"Enfield","0900325990","2006-2010","Number","Margins of Error",38
"Enfield","0900325990","2006-2010","Ratio to State Median","Median Rent",1
"Enfield","0900325990","2006-2010","Ratio to State Median","Margins of Error",0.04
"Enfield","0900325990","2007-2011","Number","Median Rent",999
"Enfield","0900325990","2007-2011","Number","Margins of Error",39
"Enfield","0900325990","2007-2011","Ratio to State Median","Median Rent",0.98
"Enfield","0900325990","2007-2011","Ratio to State Median","Margins of Error",0.04
"Enfield","0900325990","2008-2012","Number","Median Rent",997
"Enfield","0900325990","2008-2012","Number","Margins of Error",37
"Enfield","0900325990","2008-2012","Ratio to State Median","Median Rent",0.95
"Enfield","0900325990","2008-2012","Ratio to State Median","Margins of Error",0.04
"Enfield","0900325990","2009-2013","Number","Median Rent",1031
"Enfield","0900325990","2009-2013","Number","Margins of Error",69
"Enfield","0900325990","2009-2013","Ratio to State Median","Median Rent",0.98
"Enfield","0900325990","2009-2013","Ratio to State Median","Margins of Error",0.07
"Enfield","0900325990","2010-2014","Number","Median Rent",1043
"Enfield","0900325990","2010-2014","Number","Margins of Error",59
"Enfield","0900325990","2010-2014","Ratio to State Median","Median Rent",0.98
"Enfield","0900325990","2010-2014","Ratio to State Median","Margins of Error",0.06
"Enfield","0900325990","2011-2015","Number","Median Rent",1061
"Enfield","0900325990","2011-2015","Number","Margins of Error",52
"Enfield","0900325990","2011-2015","Ratio to State Median","Median Rent",0.99
"Enfield","0900325990","2011-2015","Ratio to State Median","Margins of Error",0.05
"Enfield","0900325990","2012-2016","Number","Median Rent",1080
"Enfield","0900325990","2012-2016","Number","Margins of Error",61
"Enfield","0900325990","2012-2016","Ratio to State Median","Median Rent",0.99
"Enfield","0900325990","2012-2016","Ratio to State Median","Margins of Error",0.06
"Essex","0900726270","2006-2010","Number","Median Rent",998
"Essex","0900726270","2006-2010","Number","Margins of Error",241
"Essex","0900726270","2006-2010","Ratio to State Median","Median Rent",1.02
"Essex","0900726270","2006-2010","Ratio to State Median","Margins of Error",0.25
"Essex","0900726270","2007-2011","Number","Median Rent",1262
"Essex","0900726270","2007-2011","Number","Margins of Error",467
"Essex","0900726270","2007-2011","Ratio to State Median","Median Rent",1.24
"Essex","0900726270","2007-2011","Ratio to State Median","Margins of Error",0.46
"Essex","0900726270","2008-2012","Number","Median Rent",1271
"Essex","0900726270","2008-2012","Number","Margins of Error",200
"Essex","0900726270","2008-2012","Ratio to State Median","Median Rent",1.22
"Essex","0900726270","2008-2012","Ratio to State Median","Margins of Error",0.19
"Essex","0900726270","2009-2013","Number","Median Rent",1289
"Essex","0900726270","2009-2013","Number","Margins of Error",162
"Essex","0900726270","2009-2013","Ratio to State Median","Median Rent",1.22
"Essex","0900726270","2009-2013","Ratio to State Median","Margins of Error",0.15
"Essex","0900726270","2010-2014","Number","Median Rent",1008
"Essex","0900726270","2010-2014","Number","Margins of Error",235
"Essex","0900726270","2010-2014","Ratio to State Median","Median Rent",0.94
"Essex","0900726270","2010-2014","Ratio to State Median","Margins of Error",0.22
"Essex","0900726270","2011-2015","Number","Median Rent",1059
"Essex","0900726270","2011-2015","Number","Margins of Error",183
"Essex","0900726270","2011-2015","Ratio to State Median","Median Rent",0.99
"Essex","0900726270","2011-2015","Ratio to State Median","Margins of Error",0.17
"Essex","0900726270","2012-2016","Number","Median Rent",1165
"Essex","0900726270","2012-2016","Number","Margins of Error",201
"Essex","0900726270","2012-2016","Ratio to State Median","Median Rent",1.06
"Essex","0900726270","2012-2016","Ratio to State Median","Margins of Error",0.18
"Fairfield","0900126620","2006-2010","Number","Median Rent",1464
"Fairfield","0900126620","2006-2010","Number","Margins of Error",75
"Fairfield","0900126620","2006-2010","Ratio to State Median","Median Rent",1.49
"Fairfield","0900126620","2006-2010","Ratio to State Median","Margins of Error",0.08
"Fairfield","0900126620","2007-2011","Number","Median Rent",1509
"Fairfield","0900126620","2007-2011","Number","Margins of Error",92
"Fairfield","0900126620","2007-2011","Ratio to State Median","Median Rent",1.48
"Fairfield","0900126620","2007-2011","Ratio to State Median","Margins of Error",0.09
"Fairfield","0900126620","2008-2012","Number","Median Rent",1532
"Fairfield","0900126620","2008-2012","Number","Margins of Error",90
"Fairfield","0900126620","2008-2012","Ratio to State Median","Median Rent",1.47
"Fairfield","0900126620","2008-2012","Ratio to State Median","Margins of Error",0.09
"Fairfield","0900126620","2009-2013","Number","Median Rent",1529
"Fairfield","0900126620","2009-2013","Number","Margins of Error",78
"Fairfield","0900126620","2009-2013","Ratio to State Median","Median Rent",1.45
"Fairfield","0900126620","2009-2013","Ratio to State Median","Margins of Error",0.07
"Fairfield","0900126620","2010-2014","Number","Median Rent",1597
"Fairfield","0900126620","2010-2014","Number","Margins of Error",115
"Fairfield","0900126620","2010-2014","Ratio to State Median","Median Rent",1.49
"Fairfield","0900126620","2010-2014","Ratio to State Median","Margins of Error",0.11
"Fairfield","0900126620","2011-2015","Number","Median Rent",1698
"Fairfield","0900126620","2011-2015","Number","Margins of Error",106
"Fairfield","0900126620","2011-2015","Ratio to State Median","Median Rent",1.58
"Fairfield","0900126620","2011-2015","Ratio to State Median","Margins of Error",0.1
"Fairfield","0900126620","2012-2016","Number","Median Rent",1752
"Fairfield","0900126620","2012-2016","Number","Margins of Error",101
"Fairfield","0900126620","2012-2016","Ratio to State Median","Median Rent",1.6
"Fairfield","0900126620","2012-2016","Ratio to State Median","Margins of Error",0.09
"Farmington","0900327600","2006-2010","Number","Median Rent",1151
"Farmington","0900327600","2006-2010","Number","Margins of Error",66
"Farmington","0900327600","2006-2010","Ratio to State Median","Median Rent",1.17
"Farmington","0900327600","2006-2010","Ratio to State Median","Margins of Error",0.07
"Farmington","0900327600","2007-2011","Number","Median Rent",1171
"Farmington","0900327600","2007-2011","Number","Margins of Error",51
"Farmington","0900327600","2007-2011","Ratio to State Median","Median Rent",1.15
"Farmington","0900327600","2007-2011","Ratio to State Median","Margins of Error",0.05
"Farmington","0900327600","2008-2012","Number","Median Rent",1190
"Farmington","0900327600","2008-2012","Number","Margins of Error",47
"Farmington","0900327600","2008-2012","Ratio to State Median","Median Rent",1.14
"Farmington","0900327600","2008-2012","Ratio to State Median","Margins of Error",0.05
"Farmington","0900327600","2009-2013","Number","Median Rent",1211
"Farmington","0900327600","2009-2013","Number","Margins of Error",50
"Farmington","0900327600","2009-2013","Ratio to State Median","Median Rent",1.15
"Farmington","0900327600","2009-2013","Ratio to State Median","Margins of Error",0.05
"Farmington","0900327600","2010-2014","Number","Median Rent",1207
"Farmington","0900327600","2010-2014","Number","Margins of Error",43
"Farmington","0900327600","2010-2014","Ratio to State Median","Median Rent",1.13
"Farmington","0900327600","2010-2014","Ratio to State Median","Margins of Error",0.04
"Farmington","0900327600","2011-2015","Number","Median Rent",1182
"Farmington","0900327600","2011-2015","Number","Margins of Error",44
"Farmington","0900327600","2011-2015","Ratio to State Median","Median Rent",1.1
"Farmington","0900327600","2011-2015","Ratio to State Median","Margins of Error",0.04
"Farmington","0900327600","2012-2016","Number","Median Rent",1218
"Farmington","0900327600","2012-2016","Number","Margins of Error",47
"Farmington","0900327600","2012-2016","Ratio to State Median","Median Rent",1.11
"Farmington","0900327600","2012-2016","Ratio to State Median","Margins of Error",0.04
"Franklin","0901129910","2006-2010","Number","Median Rent",964
"Franklin","0901129910","2006-2010","Number","Margins of Error",206
"Franklin","0901129910","2006-2010","Ratio to State Median","Median Rent",0.98
"Franklin","0901129910","2006-2010","Ratio to State Median","Margins of Error",0.21
"Franklin","0901129910","2007-2011","Number","Median Rent",1000
"Franklin","0901129910","2007-2011","Number","Margins of Error",397
"Franklin","0901129910","2007-2011","Ratio to State Median","Median Rent",0.98
"Franklin","0901129910","2007-2011","Ratio to State Median","Margins of Error",0.39
"Franklin","0901129910","2008-2012","Number","Median Rent",1635
"Franklin","0901129910","2008-2012","Number","Margins of Error",424
"Franklin","0901129910","2008-2012","Ratio to State Median","Median Rent",1.57
"Franklin","0901129910","2008-2012","Ratio to State Median","Margins of Error",0.41
"Franklin","0901129910","2009-2013","Number","Median Rent",1673
"Franklin","0901129910","2009-2013","Number","Margins of Error",338
"Franklin","0901129910","2009-2013","Ratio to State Median","Median Rent",1.58
"Franklin","0901129910","2009-2013","Ratio to State Median","Margins of Error",0.32
"Franklin","0901129910","2010-2014","Number","Median Rent",1658
"Franklin","0901129910","2010-2014","Number","Margins of Error",319
"Franklin","0901129910","2010-2014","Ratio to State Median","Median Rent",1.55
"Franklin","0901129910","2010-2014","Ratio to State Median","Margins of Error",0.3
"Franklin","0901129910","2011-2015","Number","Median Rent",1528
"Franklin","0901129910","2011-2015","Number","Margins of Error",746
"Franklin","0901129910","2011-2015","Ratio to State Median","Median Rent",1.42
"Franklin","0901129910","2011-2015","Ratio to State Median","Margins of Error",0.69
"Franklin","0901129910","2012-2016","Number","Median Rent",1188
"Franklin","0901129910","2012-2016","Number","Margins of Error",908
"Franklin","0901129910","2012-2016","Ratio to State Median","Median Rent",1.09
"Franklin","0901129910","2012-2016","Ratio to State Median","Margins of Error",0.83
"Glastonbury","0900331240","2006-2010","Number","Median Rent",1111
"Glastonbury","0900331240","2006-2010","Number","Margins of Error",52
"Glastonbury","0900331240","2006-2010","Ratio to State Median","Median Rent",1.13
"Glastonbury","0900331240","2006-2010","Ratio to State Median","Margins of Error",0.05
"Glastonbury","0900331240","2007-2011","Number","Median Rent",1157
"Glastonbury","0900331240","2007-2011","Number","Margins of Error",46
"Glastonbury","0900331240","2007-2011","Ratio to State Median","Median Rent",1.13
"Glastonbury","0900331240","2007-2011","Ratio to State Median","Margins of Error",0.05
"Glastonbury","0900331240","2008-2012","Number","Median Rent",1181
"Glastonbury","0900331240","2008-2012","Number","Margins of Error",68
"Glastonbury","0900331240","2008-2012","Ratio to State Median","Median Rent",1.13
"Glastonbury","0900331240","2008-2012","Ratio to State Median","Margins of Error",0.07
"Glastonbury","0900331240","2009-2013","Number","Median Rent",1170
"Glastonbury","0900331240","2009-2013","Number","Margins of Error",74
"Glastonbury","0900331240","2009-2013","Ratio to State Median","Median Rent",1.11
"Glastonbury","0900331240","2009-2013","Ratio to State Median","Margins of Error",0.07
"Glastonbury","0900331240","2010-2014","Number","Median Rent",1172
"Glastonbury","0900331240","2010-2014","Number","Margins of Error",86
"Glastonbury","0900331240","2010-2014","Ratio to State Median","Median Rent",1.1
"Glastonbury","0900331240","2010-2014","Ratio to State Median","Margins of Error",0.08
"Glastonbury","0900331240","2011-2015","Number","Median Rent",1207
"Glastonbury","0900331240","2011-2015","Number","Margins of Error",104
"Glastonbury","0900331240","2011-2015","Ratio to State Median","Median Rent",1.12
"Glastonbury","0900331240","2011-2015","Ratio to State Median","Margins of Error",0.1
"Glastonbury","0900331240","2012-2016","Number","Median Rent",1194
"Glastonbury","0900331240","2012-2016","Number","Margins of Error",84
"Glastonbury","0900331240","2012-2016","Ratio to State Median","Median Rent",1.09
"Glastonbury","0900331240","2012-2016","Ratio to State Median","Margins of Error",0.08
"Goshen","0900532290","2006-2010","Number","Median Rent",1116
"Goshen","0900532290","2006-2010","Number","Margins of Error",619
"Goshen","0900532290","2006-2010","Ratio to State Median","Median Rent",1.14
"Goshen","0900532290","2006-2010","Ratio to State Median","Margins of Error",0.63
"Goshen","0900532290","2007-2011","Number","Median Rent",1258
"Goshen","0900532290","2007-2011","Number","Margins of Error",176
"Goshen","0900532290","2007-2011","Ratio to State Median","Median Rent",1.23
"Goshen","0900532290","2007-2011","Ratio to State Median","Margins of Error",0.17
"Goshen","0900532290","2008-2012","Number","Median Rent",1151
"Goshen","0900532290","2008-2012","Number","Margins of Error",319
"Goshen","0900532290","2008-2012","Ratio to State Median","Median Rent",1.1
"Goshen","0900532290","2008-2012","Ratio to State Median","Margins of Error",0.31
"Goshen","0900532290","2009-2013","Number","Median Rent",1176
"Goshen","0900532290","2009-2013","Number","Margins of Error",352
"Goshen","0900532290","2009-2013","Ratio to State Median","Median Rent",1.11
"Goshen","0900532290","2009-2013","Ratio to State Median","Margins of Error",0.33
"Goshen","0900532290","2010-2014","Number","Median Rent",1103
"Goshen","0900532290","2010-2014","Number","Margins of Error",527
"Goshen","0900532290","2010-2014","Ratio to State Median","Median Rent",1.03
"Goshen","0900532290","2010-2014","Ratio to State Median","Margins of Error",0.49
"Goshen","0900532290","2011-2015","Number","Median Rent",1092
"Goshen","0900532290","2011-2015","Number","Margins of Error",525
"Goshen","0900532290","2011-2015","Ratio to State Median","Median Rent",1.02
"Goshen","0900532290","2011-2015","Ratio to State Median","Margins of Error",0.49
"Goshen","0900532290","2012-2016","Number","Median Rent",-9999
"Goshen","0900532290","2012-2016","Number","Margins of Error",-9999
"Goshen","0900532290","2012-2016","Ratio to State Median","Median Rent",-9999
"Goshen","0900532290","2012-2016","Ratio to State Median","Margins of Error",-9999
"Granby","0900332640","2006-2010","Number","Median Rent",1027
"Granby","0900332640","2006-2010","Number","Margins of Error",326
"Granby","0900332640","2006-2010","Ratio to State Median","Median Rent",1.05
"Granby","0900332640","2006-2010","Ratio to State Median","Margins of Error",0.33
"Granby","0900332640","2007-2011","Number","Median Rent",1229
"Granby","0900332640","2007-2011","Number","Margins of Error",513
"Granby","0900332640","2007-2011","Ratio to State Median","Median Rent",1.2
"Granby","0900332640","2007-2011","Ratio to State Median","Margins of Error",0.5
"Granby","0900332640","2008-2012","Number","Median Rent",1173
"Granby","0900332640","2008-2012","Number","Margins of Error",627
"Granby","0900332640","2008-2012","Ratio to State Median","Median Rent",1.12
"Granby","0900332640","2008-2012","Ratio to State Median","Margins of Error",0.6
"Granby","0900332640","2009-2013","Number","Median Rent",1272
"Granby","0900332640","2009-2013","Number","Margins of Error",738
"Granby","0900332640","2009-2013","Ratio to State Median","Median Rent",1.2
"Granby","0900332640","2009-2013","Ratio to State Median","Margins of Error",0.7
"Granby","0900332640","2010-2014","Number","Median Rent",933
"Granby","0900332640","2010-2014","Number","Margins of Error",272
"Granby","0900332640","2010-2014","Ratio to State Median","Median Rent",0.87
"Granby","0900332640","2010-2014","Ratio to State Median","Margins of Error",0.25
"Granby","0900332640","2011-2015","Number","Median Rent",898
"Granby","0900332640","2011-2015","Number","Margins of Error",257
"Granby","0900332640","2011-2015","Ratio to State Median","Median Rent",0.84
"Granby","0900332640","2011-2015","Ratio to State Median","Margins of Error",0.24
"Granby","0900332640","2012-2016","Number","Median Rent",879
"Granby","0900332640","2012-2016","Number","Margins of Error",158
"Granby","0900332640","2012-2016","Ratio to State Median","Median Rent",0.8
"Granby","0900332640","2012-2016","Ratio to State Median","Margins of Error",0.14
"Greenwich","0900133620","2006-2010","Number","Median Rent",1689
"Greenwich","0900133620","2006-2010","Number","Margins of Error",68
"Greenwich","0900133620","2006-2010","Ratio to State Median","Median Rent",1.72
"Greenwich","0900133620","2006-2010","Ratio to State Median","Margins of Error",0.07
"Greenwich","0900133620","2007-2011","Number","Median Rent",1724
"Greenwich","0900133620","2007-2011","Number","Margins of Error",73
"Greenwich","0900133620","2007-2011","Ratio to State Median","Median Rent",1.69
"Greenwich","0900133620","2007-2011","Ratio to State Median","Margins of Error",0.07
"Greenwich","0900133620","2008-2012","Number","Median Rent",1754
"Greenwich","0900133620","2008-2012","Number","Margins of Error",64
"Greenwich","0900133620","2008-2012","Ratio to State Median","Median Rent",1.68
"Greenwich","0900133620","2008-2012","Ratio to State Median","Margins of Error",0.06
"Greenwich","0900133620","2009-2013","Number","Median Rent",1792
"Greenwich","0900133620","2009-2013","Number","Margins of Error",74
"Greenwich","0900133620","2009-2013","Ratio to State Median","Median Rent",1.7
"Greenwich","0900133620","2009-2013","Ratio to State Median","Margins of Error",0.07
"Greenwich","0900133620","2010-2014","Number","Median Rent",1820
"Greenwich","0900133620","2010-2014","Number","Margins of Error",61
"Greenwich","0900133620","2010-2014","Ratio to State Median","Median Rent",1.7
"Greenwich","0900133620","2010-2014","Ratio to State Median","Margins of Error",0.06
"Greenwich","0900133620","2011-2015","Number","Median Rent",1800
"Greenwich","0900133620","2011-2015","Number","Margins of Error",56
"Greenwich","0900133620","2011-2015","Ratio to State Median","Median Rent",1.67
"Greenwich","0900133620","2011-2015","Ratio to State Median","Margins of Error",0.05
"Greenwich","0900133620","2012-2016","Number","Median Rent",1839
"Greenwich","0900133620","2012-2016","Number","Margins of Error",57
"Greenwich","0900133620","2012-2016","Ratio to State Median","Median Rent",1.68
"Greenwich","0900133620","2012-2016","Ratio to State Median","Margins of Error",0.05
"Griswold","0901133900","2006-2010","Number","Median Rent",804
"Griswold","0901133900","2006-2010","Number","Margins of Error",165
"Griswold","0901133900","2006-2010","Ratio to State Median","Median Rent",0.82
"Griswold","0901133900","2006-2010","Ratio to State Median","Margins of Error",0.17
"Griswold","0901133900","2007-2011","Number","Median Rent",853
"Griswold","0901133900","2007-2011","Number","Margins of Error",90
"Griswold","0901133900","2007-2011","Ratio to State Median","Median Rent",0.84
"Griswold","0901133900","2007-2011","Ratio to State Median","Margins of Error",0.09
"Griswold","0901133900","2008-2012","Number","Median Rent",893
"Griswold","0901133900","2008-2012","Number","Margins of Error",69
"Griswold","0901133900","2008-2012","Ratio to State Median","Median Rent",0.86
"Griswold","0901133900","2008-2012","Ratio to State Median","Margins of Error",0.07
"Griswold","0901133900","2009-2013","Number","Median Rent",918
"Griswold","0901133900","2009-2013","Number","Margins of Error",89
"Griswold","0901133900","2009-2013","Ratio to State Median","Median Rent",0.87
"Griswold","0901133900","2009-2013","Ratio to State Median","Margins of Error",0.08
"Griswold","0901133900","2010-2014","Number","Median Rent",965
"Griswold","0901133900","2010-2014","Number","Margins of Error",66
"Griswold","0901133900","2010-2014","Ratio to State Median","Median Rent",0.9
"Griswold","0901133900","2010-2014","Ratio to State Median","Margins of Error",0.06
"Griswold","0901133900","2011-2015","Number","Median Rent",949
"Griswold","0901133900","2011-2015","Number","Margins of Error",45
"Griswold","0901133900","2011-2015","Ratio to State Median","Median Rent",0.88
"Griswold","0901133900","2011-2015","Ratio to State Median","Margins of Error",0.04
"Griswold","0901133900","2012-2016","Number","Median Rent",967
"Griswold","0901133900","2012-2016","Number","Margins of Error",39
"Griswold","0901133900","2012-2016","Ratio to State Median","Median Rent",0.88
"Griswold","0901133900","2012-2016","Ratio to State Median","Margins of Error",0.04
"Groton","0901134250","2006-2010","Number","Median Rent",1099
"Groton","0901134250","2006-2010","Number","Margins of Error",33
"Groton","0901134250","2006-2010","Ratio to State Median","Median Rent",1.12
"Groton","0901134250","2006-2010","Ratio to State Median","Margins of Error",0.03
"Groton","0901134250","2007-2011","Number","Median Rent",1100
"Groton","0901134250","2007-2011","Number","Margins of Error",39
"Groton","0901134250","2007-2011","Ratio to State Median","Median Rent",1.08
"Groton","0901134250","2007-2011","Ratio to State Median","Margins of Error",0.04
"Groton","0901134250","2008-2012","Number","Median Rent",1125
"Groton","0901134250","2008-2012","Number","Margins of Error",36
"Groton","0901134250","2008-2012","Ratio to State Median","Median Rent",1.08
"Groton","0901134250","2008-2012","Ratio to State Median","Margins of Error",0.03
"Groton","0901134250","2009-2013","Number","Median Rent",1119
"Groton","0901134250","2009-2013","Number","Margins of Error",33
"Groton","0901134250","2009-2013","Ratio to State Median","Median Rent",1.06
"Groton","0901134250","2009-2013","Ratio to State Median","Margins of Error",0.03
"Groton","0901134250","2010-2014","Number","Median Rent",1146
"Groton","0901134250","2010-2014","Number","Margins of Error",40
"Groton","0901134250","2010-2014","Ratio to State Median","Median Rent",1.07
"Groton","0901134250","2010-2014","Ratio to State Median","Margins of Error",0.04
"Groton","0901134250","2011-2015","Number","Median Rent",1149
"Groton","0901134250","2011-2015","Number","Margins of Error",39
"Groton","0901134250","2011-2015","Ratio to State Median","Median Rent",1.07
"Groton","0901134250","2011-2015","Ratio to State Median","Margins of Error",0.04
"Groton","0901134250","2012-2016","Number","Median Rent",1169
"Groton","0901134250","2012-2016","Number","Margins of Error",41
"Groton","0901134250","2012-2016","Ratio to State Median","Median Rent",1.07
"Groton","0901134250","2012-2016","Ratio to State Median","Margins of Error",0.04
"Guilford","0900934950","2006-2010","Number","Median Rent",1372
"Guilford","0900934950","2006-2010","Number","Margins of Error",91
"Guilford","0900934950","2006-2010","Ratio to State Median","Median Rent",1.4
"Guilford","0900934950","2006-2010","Ratio to State Median","Margins of Error",0.09
"Guilford","0900934950","2007-2011","Number","Median Rent",1359
"Guilford","0900934950","2007-2011","Number","Margins of Error",175
"Guilford","0900934950","2007-2011","Ratio to State Median","Median Rent",1.33
"Guilford","0900934950","2007-2011","Ratio to State Median","Margins of Error",0.17
"Guilford","0900934950","2008-2012","Number","Median Rent",1301
"Guilford","0900934950","2008-2012","Number","Margins of Error",122
"Guilford","0900934950","2008-2012","Ratio to State Median","Median Rent",1.25
"Guilford","0900934950","2008-2012","Ratio to State Median","Margins of Error",0.12
"Guilford","0900934950","2009-2013","Number","Median Rent",1434
"Guilford","0900934950","2009-2013","Number","Margins of Error",150
"Guilford","0900934950","2009-2013","Ratio to State Median","Median Rent",1.36
"Guilford","0900934950","2009-2013","Ratio to State Median","Margins of Error",0.14
"Guilford","0900934950","2010-2014","Number","Median Rent",1345
"Guilford","0900934950","2010-2014","Number","Margins of Error",150
"Guilford","0900934950","2010-2014","Ratio to State Median","Median Rent",1.26
"Guilford","0900934950","2010-2014","Ratio to State Median","Margins of Error",0.14
"Guilford","0900934950","2011-2015","Number","Median Rent",1288
"Guilford","0900934950","2011-2015","Number","Margins of Error",115
"Guilford","0900934950","2011-2015","Ratio to State Median","Median Rent",1.2
"Guilford","0900934950","2011-2015","Ratio to State Median","Margins of Error",0.11
"Guilford","0900934950","2012-2016","Number","Median Rent",1279
"Guilford","0900934950","2012-2016","Number","Margins of Error",127
"Guilford","0900934950","2012-2016","Ratio to State Median","Median Rent",1.17
"Guilford","0900934950","2012-2016","Ratio to State Median","Margins of Error",0.12
"Haddam","0900735230","2006-2010","Number","Median Rent",862
"Haddam","0900735230","2006-2010","Number","Margins of Error",217
"Haddam","0900735230","2006-2010","Ratio to State Median","Median Rent",0.88
"Haddam","0900735230","2006-2010","Ratio to State Median","Margins of Error",0.22
"Haddam","0900735230","2007-2011","Number","Median Rent",899
"Haddam","0900735230","2007-2011","Number","Margins of Error",363
"Haddam","0900735230","2007-2011","Ratio to State Median","Median Rent",0.88
"Haddam","0900735230","2007-2011","Ratio to State Median","Margins of Error",0.36
"Haddam","0900735230","2008-2012","Number","Median Rent",905
"Haddam","0900735230","2008-2012","Number","Margins of Error",116
"Haddam","0900735230","2008-2012","Ratio to State Median","Median Rent",0.87
"Haddam","0900735230","2008-2012","Ratio to State Median","Margins of Error",0.11
"Haddam","0900735230","2009-2013","Number","Median Rent",936
"Haddam","0900735230","2009-2013","Number","Margins of Error",126
"Haddam","0900735230","2009-2013","Ratio to State Median","Median Rent",0.89
"Haddam","0900735230","2009-2013","Ratio to State Median","Margins of Error",0.12
"Haddam","0900735230","2010-2014","Number","Median Rent",913
"Haddam","0900735230","2010-2014","Number","Margins of Error",92
"Haddam","0900735230","2010-2014","Ratio to State Median","Median Rent",0.85
"Haddam","0900735230","2010-2014","Ratio to State Median","Margins of Error",0.09
"Haddam","0900735230","2011-2015","Number","Median Rent",943
"Haddam","0900735230","2011-2015","Number","Margins of Error",348
"Haddam","0900735230","2011-2015","Ratio to State Median","Median Rent",0.88
"Haddam","0900735230","2011-2015","Ratio to State Median","Margins of Error",0.32
"Haddam","0900735230","2012-2016","Number","Median Rent",864
"Haddam","0900735230","2012-2016","Number","Margins of Error",85
"Haddam","0900735230","2012-2016","Ratio to State Median","Median Rent",0.79
"Haddam","0900735230","2012-2016","Ratio to State Median","Margins of Error",0.08
"Hamden","0900935650","2006-2010","Number","Median Rent",1172
"Hamden","0900935650","2006-2010","Number","Margins of Error",28
"Hamden","0900935650","2006-2010","Ratio to State Median","Median Rent",1.19
"Hamden","0900935650","2006-2010","Ratio to State Median","Margins of Error",0.03
"Hamden","0900935650","2007-2011","Number","Median Rent",1206
"Hamden","0900935650","2007-2011","Number","Margins of Error",30
"Hamden","0900935650","2007-2011","Ratio to State Median","Median Rent",1.18
"Hamden","0900935650","2007-2011","Ratio to State Median","Margins of Error",0.03
"Hamden","0900935650","2008-2012","Number","Median Rent",1235
"Hamden","0900935650","2008-2012","Number","Margins of Error",37
"Hamden","0900935650","2008-2012","Ratio to State Median","Median Rent",1.18
"Hamden","0900935650","2008-2012","Ratio to State Median","Margins of Error",0.04
"Hamden","0900935650","2009-2013","Number","Median Rent",1233
"Hamden","0900935650","2009-2013","Number","Margins of Error",34
"Hamden","0900935650","2009-2013","Ratio to State Median","Median Rent",1.17
"Hamden","0900935650","2009-2013","Ratio to State Median","Margins of Error",0.03
"Hamden","0900935650","2010-2014","Number","Median Rent",1247
"Hamden","0900935650","2010-2014","Number","Margins of Error",39
"Hamden","0900935650","2010-2014","Ratio to State Median","Median Rent",1.17
"Hamden","0900935650","2010-2014","Ratio to State Median","Margins of Error",0.04
"Hamden","0900935650","2011-2015","Number","Median Rent",1245
"Hamden","0900935650","2011-2015","Number","Margins of Error",39
"Hamden","0900935650","2011-2015","Ratio to State Median","Median Rent",1.16
"Hamden","0900935650","2011-2015","Ratio to State Median","Margins of Error",0.04
"Hamden","0900935650","2012-2016","Number","Median Rent",1273
"Hamden","0900935650","2012-2016","Number","Margins of Error",47
"Hamden","0900935650","2012-2016","Ratio to State Median","Median Rent",1.16
"Hamden","0900935650","2012-2016","Ratio to State Median","Margins of Error",0.04
"Hampton","0901536000","2006-2010","Number","Median Rent",973
"Hampton","0901536000","2006-2010","Number","Margins of Error",154
"Hampton","0901536000","2006-2010","Ratio to State Median","Median Rent",0.99
"Hampton","0901536000","2006-2010","Ratio to State Median","Margins of Error",0.16
"Hampton","0901536000","2007-2011","Number","Median Rent",981
"Hampton","0901536000","2007-2011","Number","Margins of Error",153
"Hampton","0901536000","2007-2011","Ratio to State Median","Median Rent",0.96
"Hampton","0901536000","2007-2011","Ratio to State Median","Margins of Error",0.15
"Hampton","0901536000","2008-2012","Number","Median Rent",1108
"Hampton","0901536000","2008-2012","Number","Margins of Error",75
"Hampton","0901536000","2008-2012","Ratio to State Median","Median Rent",1.06
"Hampton","0901536000","2008-2012","Ratio to State Median","Margins of Error",0.07
"Hampton","0901536000","2009-2013","Number","Median Rent",1221
"Hampton","0901536000","2009-2013","Number","Margins of Error",151
"Hampton","0901536000","2009-2013","Ratio to State Median","Median Rent",1.16
"Hampton","0901536000","2009-2013","Ratio to State Median","Margins of Error",0.14
"Hampton","0901536000","2010-2014","Number","Median Rent",1226
"Hampton","0901536000","2010-2014","Number","Margins of Error",151
"Hampton","0901536000","2010-2014","Ratio to State Median","Median Rent",1.15
"Hampton","0901536000","2010-2014","Ratio to State Median","Margins of Error",0.14
"Hampton","0901536000","2011-2015","Number","Median Rent",1278
"Hampton","0901536000","2011-2015","Number","Margins of Error",165
"Hampton","0901536000","2011-2015","Ratio to State Median","Median Rent",1.19
"Hampton","0901536000","2011-2015","Ratio to State Median","Margins of Error",0.15
"Hampton","0901536000","2012-2016","Number","Median Rent",1267
